7
cluster: 0: length: 7074
[6, 8, 5]: ['10.0.0.7', '10.0.0.9', 'ssh']
[0, 2, 5]: ['10.0.0.1', '10.0.0.3', 'ssh']
[0, 6, 5]: ['10.0.0.1', '10.0.0.7', 'ssh']
[9, 1, 5]: ['10.0.0.10', '10.0.0.2', 'ssh']
[8, 9, 5]: ['10.0.0.9', '10.0.0.10', 'ssh']
[4, 6, 5]: ['10.0.0.5', '10.0.0.7', 'ssh']
[8, 0, 5]: ['10.0.0.9', '10.0.0.1', 'ssh']
[1, 4, 5]: ['10.0.0.2', '10.0.0.5', 'ssh']
[0, 8, 5]: ['10.0.0.1', '10.0.0.9', 'ssh']
[4, 6, 5]: ['10.0.0.5', '10.0.0.7', 'ssh']
[3, 8, 5]: ['10.0.0.4', '10.0.0.9', 'ssh']
[3, 1, 5]: ['10.0.0.4', '10.0.0.2', 'ssh']
[1, 4, 5]: ['10.0.0.2', '10.0.0.5', 'ssh']
[5, 2, 5]: ['10.0.0.6', '10.0.0.3', 'ssh']
[1, 5, 5]: ['10.0.0.2', '10.0.0.6', 'ssh']
[1, 5, 5]: ['10.0.0.2', '10.0.0.6', 'ssh']
[4, 3, 5]: ['10.0.0.5', '10.0.0.4', 'ssh']
[4, 3, 5]: ['10.0.0.5', '10.0.0.4', 'ssh']
[6, 7, 5]: ['10.0.0.7', '10.0.0.8', 'ssh']
[6, 7, 5]: ['10.0.0.7', '10.0.0.8', 'ssh']
[5, 0, 5]: ['10.0.0.6', '10.0.0.1', 'ssh']
[3, 9, 5]: ['10.0.0.4', '10.0.0.10', 'ssh']
[8, 2, 5]: ['10.0.0.9', '10.0.0.3', 'ssh']
[3, 5, 5]: ['10.0.0.4', '10.0.0.6', 'ssh']
[5, 6, 5]: ['10.0.0.6', '10.0.0.7', 'ssh']
[3, 1, 5]: ['10.0.0.4', '10.0.0.2', 'ssh']
[6, 1, 5]: ['10.0.0.7', '10.0.0.2', 'ssh']
[9, 8, 5]: ['10.0.0.10', '10.0.0.9', 'ssh']
[3, 9, 5]: ['10.0.0.4', '10.0.0.10', 'ssh']
[1, 4, 5]: ['10.0.0.2', '10.0.0.5', 'ssh']
[0, 7, 5]: ['10.0.0.1', '10.0.0.8', 'ssh']
[5, 7, 5]: ['10.0.0.6', '10.0.0.8', 'ssh']
[1, 0, 5]: ['10.0.0.2', '10.0.0.1', 'ssh']
[3, 9, 5]: ['10.0.0.4', '10.0.0.10', 'ssh']
[9, 6, 5]: ['10.0.0.10', '10.0.0.7', 'ssh']
[2, 1, 5]: ['10.0.0.3', '10.0.0.2', 'ssh']
[8, 3, 5]: ['10.0.0.9', '10.0.0.4', 'ssh']
[1, 3, 5]: ['10.0.0.2', '10.0.0.4', 'ssh']
[6, 3, 5]: ['10.0.0.7', '10.0.0.4', 'ssh']
[8, 7, 5]: ['10.0.0.9', '10.0.0.8', 'ssh']
[3, 2, 5]: ['10.0.0.4', '10.0.0.3', 'ssh']
[5, 6, 5]: ['10.0.0.6', '10.0.0.7', 'ssh']
[4, 1, 5]: ['10.0.0.5', '10.0.0.2', 'ssh']
[3, 9, 5]: ['10.0.0.4', '10.0.0.10', 'ssh']
[0, 4, 5]: ['10.0.0.1', '10.0.0.5', 'ssh']
[3, 4, 5]: ['10.0.0.4', '10.0.0.5', 'ssh']
[6, 3, 5]: ['10.0.0.7', '10.0.0.4', 'ssh']
[1, 3, 5]: ['10.0.0.2', '10.0.0.4', 'ssh']
[6, 5, 5]: ['10.0.0.7', '10.0.0.6', 'ssh']
[0, 8, 5]: ['10.0.0.1', '10.0.0.9', 'ssh']
[8, 6, 5]: ['10.0.0.9', '10.0.0.7', 'ssh']
[6, 8, 5]: ['10.0.0.7', '10.0.0.9', 'ssh']
[2, 7, 5]: ['10.0.0.3', '10.0.0.8', 'ssh']
[0, 7, 5]: ['10.0.0.1', '10.0.0.8', 'ssh']
[5, 2, 5]: ['10.0.0.6', '10.0.0.3', 'ssh']
[7, 9, 5]: ['10.0.0.8', '10.0.0.10', 'ssh']
[4, 8, 5]: ['10.0.0.5', '10.0.0.9', 'ssh']
[3, 6, 5]: ['10.0.0.4', '10.0.0.7', 'ssh']
[8, 5, 5]: ['10.0.0.9', '10.0.0.6', 'ssh']
[3, 1, 5]: ['10.0.0.4', '10.0.0.2', 'ssh']
[9, 6, 5]: ['10.0.0.10', '10.0.0.7', 'ssh']
[2, 5, 5]: ['10.0.0.3', '10.0.0.6', 'ssh']
[6, 5, 5]: ['10.0.0.7', '10.0.0.6', 'ssh']
[1, 4, 5]: ['10.0.0.2', '10.0.0.5', 'ssh']
[7, 5, 5]: ['10.0.0.8', '10.0.0.6', 'ssh']
[6, 7, 5]: ['10.0.0.7', '10.0.0.8', 'ssh']
[2, 0, 5]: ['10.0.0.3', '10.0.0.1', 'ssh']
[3, 5, 5]: ['10.0.0.4', '10.0.0.6', 'ssh']
[4, 2, 5]: ['10.0.0.5', '10.0.0.3', 'ssh']
[0, 8, 5]: ['10.0.0.1', '10.0.0.9', 'ssh']
[8, 0, 5]: ['10.0.0.9', '10.0.0.1', 'ssh']
[6, 3, 5]: ['10.0.0.7', '10.0.0.4', 'ssh']
[2, 0, 5]: ['10.0.0.3', '10.0.0.1', 'ssh']
[2, 6, 5]: ['10.0.0.3', '10.0.0.7', 'ssh']
[4, 7, 5]: ['10.0.0.5', '10.0.0.8', 'ssh']
[8, 2, 5]: ['10.0.0.9', '10.0.0.3', 'ssh']
[2, 8, 5]: ['10.0.0.3', '10.0.0.9', 'ssh']
[5, 8, 5]: ['10.0.0.6', '10.0.0.9', 'ssh']
[0, 6, 5]: ['10.0.0.1', '10.0.0.7', 'ssh']
[5, 0, 5]: ['10.0.0.6', '10.0.0.1', 'ssh']
[7, 5, 5]: ['10.0.0.8', '10.0.0.6', 'ssh']
[1, 2, 5]: ['10.0.0.2', '10.0.0.3', 'ssh']
[0, 8, 5]: ['10.0.0.1', '10.0.0.9', 'ssh']
[7, 8, 5]: ['10.0.0.8', '10.0.0.9', 'ssh']
[7, 1, 5]: ['10.0.0.8', '10.0.0.2', 'ssh']
[1, 0, 5]: ['10.0.0.2', '10.0.0.1', 'ssh']
[5, 1, 5]: ['10.0.0.6', '10.0.0.2', 'ssh']
[5, 6, 5]: ['10.0.0.6', '10.0.0.7', 'ssh']
[2, 3, 5]: ['10.0.0.3', '10.0.0.4', 'ssh']
[9, 3, 5]: ['10.0.0.10', '10.0.0.4', 'ssh']
[7, 9, 5]: ['10.0.0.8', '10.0.0.10', 'ssh']
[8, 5, 5]: ['10.0.0.9', '10.0.0.6', 'ssh']
[5, 8, 5]: ['10.0.0.6', '10.0.0.9', 'ssh']
[0, 5, 5]: ['10.0.0.1', '10.0.0.6', 'ssh']
[7, 2, 5]: ['10.0.0.8', '10.0.0.3', 'ssh']
[2, 4, 5]: ['10.0.0.3', '10.0.0.5', 'ssh']
[5, 8, 5]: ['10.0.0.6', '10.0.0.9', 'ssh']
[2, 3, 5]: ['10.0.0.3', '10.0.0.4', 'ssh']
[7, 5, 5]: ['10.0.0.8', '10.0.0.6', 'ssh']
[0, 5, 5]: ['10.0.0.1', '10.0.0.6', 'ssh']
[5, 2, 5]: ['10.0.0.6', '10.0.0.3', 'ssh']
[7, 0, 5]: ['10.0.0.8', '10.0.0.1', 'ssh']
[0, 3, 5]: ['10.0.0.1', '10.0.0.4', 'ssh']
[6, 0, 5]: ['10.0.0.7', '10.0.0.1', 'ssh']
[5, 0, 5]: ['10.0.0.6', '10.0.0.1', 'ssh']
[0, 3, 5]: ['10.0.0.1', '10.0.0.4', 'ssh']
[7, 6, 5]: ['10.0.0.8', '10.0.0.7', 'ssh']
[9, 1, 5]: ['10.0.0.10', '10.0.0.2', 'ssh']
[5, 8, 5]: ['10.0.0.6', '10.0.0.9', 'ssh']
[6, 4, 5]: ['10.0.0.7', '10.0.0.5', 'ssh']
[3, 6, 5]: ['10.0.0.4', '10.0.0.7', 'ssh']
[1, 7, 5]: ['10.0.0.2', '10.0.0.8', 'ssh']
[5, 4, 5]: ['10.0.0.6', '10.0.0.5', 'ssh']
[3, 7, 5]: ['10.0.0.4', '10.0.0.8', 'ssh']
[5, 6, 5]: ['10.0.0.6', '10.0.0.7', 'ssh']
[2, 6, 5]: ['10.0.0.3', '10.0.0.7', 'ssh']
[3, 0, 5]: ['10.0.0.4', '10.0.0.1', 'ssh']
[9, 5, 5]: ['10.0.0.10', '10.0.0.6', 'ssh']
[1, 3, 5]: ['10.0.0.2', '10.0.0.4', 'ssh']
[0, 5, 5]: ['10.0.0.1', '10.0.0.6', 'ssh']
[6, 4, 5]: ['10.0.0.7', '10.0.0.5', 'ssh']
[4, 1, 5]: ['10.0.0.5', '10.0.0.2', 'ssh']
[6, 1, 5]: ['10.0.0.7', '10.0.0.2', 'ssh']
[8, 1, 5]: ['10.0.0.9', '10.0.0.2', 'ssh']
[7, 0, 5]: ['10.0.0.8', '10.0.0.1', 'ssh']
[1, 8, 5]: ['10.0.0.2', '10.0.0.9', 'ssh']
[9, 4, 5]: ['10.0.0.10', '10.0.0.5', 'ssh']
[8, 4, 5]: ['10.0.0.9', '10.0.0.5', 'ssh']
[8, 1, 5]: ['10.0.0.9', '10.0.0.2', 'ssh']
[6, 9, 5]: ['10.0.0.7', '10.0.0.10', 'ssh']
[8, 4, 5]: ['10.0.0.9', '10.0.0.5', 'ssh']
[8, 0, 5]: ['10.0.0.9', '10.0.0.1', 'ssh']
[4, 1, 5]: ['10.0.0.5', '10.0.0.2', 'ssh']
[3, 4, 5]: ['10.0.0.4', '10.0.0.5', 'ssh']
[4, 7, 5]: ['10.0.0.5', '10.0.0.8', 'ssh']
[6, 2, 5]: ['10.0.0.7', '10.0.0.3', 'ssh']
[0, 3, 5]: ['10.0.0.1', '10.0.0.4', 'ssh']
[0, 4, 5]: ['10.0.0.1', '10.0.0.5', 'ssh']
[0, 3, 5]: ['10.0.0.1', '10.0.0.4', 'ssh']
[2, 1, 5]: ['10.0.0.3', '10.0.0.2', 'ssh']
[9, 3, 5]: ['10.0.0.10', '10.0.0.4', 'ssh']
[1, 7, 5]: ['10.0.0.2', '10.0.0.8', 'ssh']
[7, 2, 5]: ['10.0.0.8', '10.0.0.3', 'ssh']
[5, 4, 5]: ['10.0.0.6', '10.0.0.5', 'ssh']
[2, 0, 5]: ['10.0.0.3', '10.0.0.1', 'ssh']
[7, 1, 5]: ['10.0.0.8', '10.0.0.2', 'ssh']
[5, 8, 5]: ['10.0.0.6', '10.0.0.9', 'ssh']
[1, 0, 5]: ['10.0.0.2', '10.0.0.1', 'ssh']
[4, 1, 5]: ['10.0.0.5', '10.0.0.2', 'ssh']
[9, 2, 5]: ['10.0.0.10', '10.0.0.3', 'ssh']
[8, 4, 5]: ['10.0.0.9', '10.0.0.5', 'ssh']
[6, 0, 5]: ['10.0.0.7', '10.0.0.1', 'ssh']
[2, 6, 5]: ['10.0.0.3', '10.0.0.7', 'ssh']
[5, 6, 5]: ['10.0.0.6', '10.0.0.7', 'ssh']
[0, 7, 5]: ['10.0.0.1', '10.0.0.8', 'ssh']
[0, 4, 5]: ['10.0.0.1', '10.0.0.5', 'ssh']
[1, 0, 5]: ['10.0.0.2', '10.0.0.1', 'ssh']
[4, 8, 5]: ['10.0.0.5', '10.0.0.9', 'ssh']
[7, 6, 5]: ['10.0.0.8', '10.0.0.7', 'ssh']
[9, 1, 5]: ['10.0.0.10', '10.0.0.2', 'ssh']
[5, 1, 5]: ['10.0.0.6', '10.0.0.2', 'ssh']
[9, 6, 5]: ['10.0.0.10', '10.0.0.7', 'ssh']
[4, 5, 5]: ['10.0.0.5', '10.0.0.6', 'ssh']
[3, 6, 5]: ['10.0.0.4', '10.0.0.7', 'ssh']
[4, 1, 5]: ['10.0.0.5', '10.0.0.2', 'ssh']
[3, 1, 5]: ['10.0.0.4', '10.0.0.2', 'ssh']
[8, 2, 5]: ['10.0.0.9', '10.0.0.3', 'ssh']
[4, 5, 5]: ['10.0.0.5', '10.0.0.6', 'ssh']
[9, 8, 5]: ['10.0.0.10', '10.0.0.9', 'ssh']
[9, 0, 5]: ['10.0.0.10', '10.0.0.1', 'ssh']
[7, 0, 5]: ['10.0.0.8', '10.0.0.1', 'ssh']
[9, 8, 5]: ['10.0.0.10', '10.0.0.9', 'ssh']
[2, 5, 5]: ['10.0.0.3', '10.0.0.6', 'ssh']
[0, 8, 5]: ['10.0.0.1', '10.0.0.9', 'ssh']
[5, 8, 5]: ['10.0.0.6', '10.0.0.9', 'ssh']
[0, 3, 5]: ['10.0.0.1', '10.0.0.4', 'ssh']
[9, 2, 5]: ['10.0.0.10', '10.0.0.3', 'ssh']
[4, 2, 5]: ['10.0.0.5', '10.0.0.3', 'ssh']
[4, 8, 5]: ['10.0.0.5', '10.0.0.9', 'ssh']
[9, 4, 5]: ['10.0.0.10', '10.0.0.5', 'ssh']
[4, 5, 5]: ['10.0.0.5', '10.0.0.6', 'ssh']
[7, 5, 5]: ['10.0.0.8', '10.0.0.6', 'ssh']
[4, 9, 5]: ['10.0.0.5', '10.0.0.10', 'ssh']
[4, 3, 5]: ['10.0.0.5', '10.0.0.4', 'ssh']
[9, 3, 5]: ['10.0.0.10', '10.0.0.4', 'ssh']
[1, 3, 5]: ['10.0.0.2', '10.0.0.4', 'ssh']
[6, 2, 5]: ['10.0.0.7', '10.0.0.3', 'ssh']
[3, 8, 5]: ['10.0.0.4', '10.0.0.9', 'ssh']
[4, 2, 5]: ['10.0.0.5', '10.0.0.3', 'ssh']
[5, 4, 5]: ['10.0.0.6', '10.0.0.5', 'ssh']
[1, 4, 5]: ['10.0.0.2', '10.0.0.5', 'ssh']
[4, 7, 5]: ['10.0.0.5', '10.0.0.8', 'ssh']
[1, 0, 5]: ['10.0.0.2', '10.0.0.1', 'ssh']
[5, 9, 5]: ['10.0.0.6', '10.0.0.10', 'ssh']
[1, 8, 5]: ['10.0.0.2', '10.0.0.9', 'ssh']
[1, 7, 5]: ['10.0.0.2', '10.0.0.8', 'ssh']
[0, 2, 5]: ['10.0.0.1', '10.0.0.3', 'ssh']
[3, 4, 5]: ['10.0.0.4', '10.0.0.5', 'ssh']
[0, 1, 5]: ['10.0.0.1', '10.0.0.2', 'ssh']
[8, 2, 5]: ['10.0.0.9', '10.0.0.3', 'ssh']
[6, 4, 5]: ['10.0.0.7', '10.0.0.5', 'ssh']
[8, 5, 5]: ['10.0.0.9', '10.0.0.6', 'ssh']
[6, 8, 5]: ['10.0.0.7', '10.0.0.9', 'ssh']
[3, 0, 5]: ['10.0.0.4', '10.0.0.1', 'ssh']
[6, 2, 5]: ['10.0.0.7', '10.0.0.3', 'ssh']
[7, 6, 5]: ['10.0.0.8', '10.0.0.7', 'ssh']
[7, 9, 5]: ['10.0.0.8', '10.0.0.10', 'ssh']
[6, 0, 5]: ['10.0.0.7', '10.0.0.1', 'ssh']
[2, 5, 5]: ['10.0.0.3', '10.0.0.6', 'ssh']
[4, 1, 5]: ['10.0.0.5', '10.0.0.2', 'ssh']
[3, 5, 5]: ['10.0.0.4', '10.0.0.6', 'ssh']
[1, 4, 5]: ['10.0.0.2', '10.0.0.5', 'ssh']
[3, 1, 5]: ['10.0.0.4', '10.0.0.2', 'ssh']
[6, 1, 5]: ['10.0.0.7', '10.0.0.2', 'ssh']
[1, 5, 5]: ['10.0.0.2', '10.0.0.6', 'ssh']
[0, 7, 5]: ['10.0.0.1', '10.0.0.8', 'ssh']
[4, 8, 5]: ['10.0.0.5', '10.0.0.9', 'ssh']
[3, 1, 5]: ['10.0.0.4', '10.0.0.2', 'ssh']
[8, 7, 5]: ['10.0.0.9', '10.0.0.8', 'ssh']
[8, 0, 5]: ['10.0.0.9', '10.0.0.1', 'ssh']
[1, 0, 5]: ['10.0.0.2', '10.0.0.1', 'ssh']
[4, 3, 5]: ['10.0.0.5', '10.0.0.4', 'ssh']
[7, 9, 5]: ['10.0.0.8', '10.0.0.10', 'ssh']
[9, 5, 5]: ['10.0.0.10', '10.0.0.6', 'ssh']
[3, 8, 5]: ['10.0.0.4', '10.0.0.9', 'ssh']
[2, 8, 5]: ['10.0.0.3', '10.0.0.9', 'ssh']
[0, 6, 5]: ['10.0.0.1', '10.0.0.7', 'ssh']
[1, 0, 5]: ['10.0.0.2', '10.0.0.1', 'ssh']
[2, 8, 5]: ['10.0.0.3', '10.0.0.9', 'ssh']
[8, 9, 5]: ['10.0.0.9', '10.0.0.10', 'ssh']
[7, 3, 5]: ['10.0.0.8', '10.0.0.4', 'ssh']
[6, 2, 5]: ['10.0.0.7', '10.0.0.3', 'ssh']
[7, 6, 5]: ['10.0.0.8', '10.0.0.7', 'ssh']
[7, 6, 5]: ['10.0.0.8', '10.0.0.7', 'ssh']
[1, 7, 5]: ['10.0.0.2', '10.0.0.8', 'ssh']
[6, 8, 5]: ['10.0.0.7', '10.0.0.9', 'ssh']
[1, 8, 5]: ['10.0.0.2', '10.0.0.9', 'ssh']
[9, 0, 5]: ['10.0.0.10', '10.0.0.1', 'ssh']
[7, 1, 5]: ['10.0.0.8', '10.0.0.2', 'ssh']
[7, 2, 5]: ['10.0.0.8', '10.0.0.3', 'ssh']
[6, 5, 5]: ['10.0.0.7', '10.0.0.6', 'ssh']
[9, 1, 5]: ['10.0.0.10', '10.0.0.2', 'ssh']
[1, 6, 5]: ['10.0.0.2', '10.0.0.7', 'ssh']
[9, 5, 5]: ['10.0.0.10', '10.0.0.6', 'ssh']
[0, 6, 5]: ['10.0.0.1', '10.0.0.7', 'ssh']
[5, 1, 5]: ['10.0.0.6', '10.0.0.2', 'ssh']
[3, 6, 5]: ['10.0.0.4', '10.0.0.7', 'ssh']
[6, 7, 5]: ['10.0.0.7', '10.0.0.8', 'ssh']
[6, 3, 5]: ['10.0.0.7', '10.0.0.4', 'ssh']
[0, 6, 5]: ['10.0.0.1', '10.0.0.7', 'ssh']
[5, 6, 5]: ['10.0.0.6', '10.0.0.7', 'ssh']
[2, 7, 5]: ['10.0.0.3', '10.0.0.8', 'ssh']
[9, 7, 5]: ['10.0.0.10', '10.0.0.8', 'ssh']
[5, 8, 5]: ['10.0.0.6', '10.0.0.9', 'ssh']
[0, 5, 5]: ['10.0.0.1', '10.0.0.6', 'ssh']
[8, 2, 5]: ['10.0.0.9', '10.0.0.3', 'ssh']
[1, 8, 5]: ['10.0.0.2', '10.0.0.9', 'ssh']
[8, 2, 5]: ['10.0.0.9', '10.0.0.3', 'ssh']
[5, 4, 5]: ['10.0.0.6', '10.0.0.5', 'ssh']
[1, 2, 5]: ['10.0.0.2', '10.0.0.3', 'ssh']
[4, 0, 5]: ['10.0.0.5', '10.0.0.1', 'ssh']
[1, 7, 5]: ['10.0.0.2', '10.0.0.8', 'ssh']
[6, 4, 5]: ['10.0.0.7', '10.0.0.5', 'ssh']
[1, 6, 5]: ['10.0.0.2', '10.0.0.7', 'ssh']
[3, 4, 5]: ['10.0.0.4', '10.0.0.5', 'ssh']
[9, 7, 5]: ['10.0.0.10', '10.0.0.8', 'ssh']
[7, 2, 5]: ['10.0.0.8', '10.0.0.3', 'ssh']
[2, 5, 5]: ['10.0.0.3', '10.0.0.6', 'ssh']
[7, 6, 5]: ['10.0.0.8', '10.0.0.7', 'ssh']
[6, 4, 5]: ['10.0.0.7', '10.0.0.5', 'ssh']
[9, 6, 5]: ['10.0.0.10', '10.0.0.7', 'ssh']
[9, 3, 5]: ['10.0.0.10', '10.0.0.4', 'ssh']
[5, 2, 5]: ['10.0.0.6', '10.0.0.3', 'ssh']
[4, 3, 5]: ['10.0.0.5', '10.0.0.4', 'ssh']
[5, 1, 5]: ['10.0.0.6', '10.0.0.2', 'ssh']
[3, 5, 5]: ['10.0.0.4', '10.0.0.6', 'ssh']
[2, 3, 5]: ['10.0.0.3', '10.0.0.4', 'ssh']
[3, 1, 5]: ['10.0.0.4', '10.0.0.2', 'ssh']
[6, 5, 5]: ['10.0.0.7', '10.0.0.6', 'ssh']
[4, 9, 5]: ['10.0.0.5', '10.0.0.10', 'ssh']
[4, 1, 5]: ['10.0.0.5', '10.0.0.2', 'ssh']
[6, 5, 5]: ['10.0.0.7', '10.0.0.6', 'ssh']
[3, 6, 5]: ['10.0.0.4', '10.0.0.7', 'ssh']
[9, 4, 5]: ['10.0.0.10', '10.0.0.5', 'ssh']
[1, 8, 5]: ['10.0.0.2', '10.0.0.9', 'ssh']
[2, 6, 5]: ['10.0.0.3', '10.0.0.7', 'ssh']
[0, 6, 5]: ['10.0.0.1', '10.0.0.7', 'ssh']
[7, 9, 5]: ['10.0.0.8', '10.0.0.10', 'ssh']
[5, 0, 5]: ['10.0.0.6', '10.0.0.1', 'ssh']
[5, 3, 5]: ['10.0.0.6', '10.0.0.4', 'ssh']
[9, 1, 5]: ['10.0.0.10', '10.0.0.2', 'ssh']
[8, 5, 5]: ['10.0.0.9', '10.0.0.6', 'ssh']
[8, 5, 5]: ['10.0.0.9', '10.0.0.6', 'ssh']
[9, 4, 5]: ['10.0.0.10', '10.0.0.5', 'ssh']
[0, 8, 5]: ['10.0.0.1', '10.0.0.9', 'ssh']
[4, 1, 5]: ['10.0.0.5', '10.0.0.2', 'ssh']
[5, 2, 5]: ['10.0.0.6', '10.0.0.3', 'ssh']
[3, 5, 5]: ['10.0.0.4', '10.0.0.6', 'ssh']
[8, 7, 5]: ['10.0.0.9', '10.0.0.8', 'ssh']
[5, 3, 5]: ['10.0.0.6', '10.0.0.4', 'ssh']
[6, 3, 5]: ['10.0.0.7', '10.0.0.4', 'ssh']
[3, 4, 5]: ['10.0.0.4', '10.0.0.5', 'ssh']
[8, 4, 5]: ['10.0.0.9', '10.0.0.5', 'ssh']
[4, 3, 5]: ['10.0.0.5', '10.0.0.4', 'ssh']
[3, 8, 5]: ['10.0.0.4', '10.0.0.9', 'ssh']
[1, 9, 5]: ['10.0.0.2', '10.0.0.10', 'ssh']
[7, 1, 5]: ['10.0.0.8', '10.0.0.2', 'ssh']
[4, 8, 5]: ['10.0.0.5', '10.0.0.9', 'ssh']
[5, 1, 5]: ['10.0.0.6', '10.0.0.2', 'ssh']
[2, 5, 5]: ['10.0.0.3', '10.0.0.6', 'ssh']
[9, 0, 5]: ['10.0.0.10', '10.0.0.1', 'ssh']
[9, 0, 5]: ['10.0.0.10', '10.0.0.1', 'ssh']
[9, 1, 5]: ['10.0.0.10', '10.0.0.2', 'ssh']
[5, 8, 5]: ['10.0.0.6', '10.0.0.9', 'ssh']
[8, 5, 5]: ['10.0.0.9', '10.0.0.6', 'ssh']
[8, 0, 5]: ['10.0.0.9', '10.0.0.1', 'ssh']
[7, 9, 5]: ['10.0.0.8', '10.0.0.10', 'ssh']
[7, 1, 5]: ['10.0.0.8', '10.0.0.2', 'ssh']
[5, 9, 5]: ['10.0.0.6', '10.0.0.10', 'ssh']
[6, 7, 5]: ['10.0.0.7', '10.0.0.8', 'ssh']
[7, 6, 5]: ['10.0.0.8', '10.0.0.7', 'ssh']
[7, 2, 5]: ['10.0.0.8', '10.0.0.3', 'ssh']
[8, 2, 5]: ['10.0.0.9', '10.0.0.3', 'ssh']
[6, 3, 5]: ['10.0.0.7', '10.0.0.4', 'ssh']
[2, 9, 5]: ['10.0.0.3', '10.0.0.10', 'ssh']
[0, 4, 5]: ['10.0.0.1', '10.0.0.5', 'ssh']
[0, 1, 5]: ['10.0.0.1', '10.0.0.2', 'ssh']
[2, 9, 5]: ['10.0.0.3', '10.0.0.10', 'ssh']
[6, 4, 5]: ['10.0.0.7', '10.0.0.5', 'ssh']
[2, 8, 5]: ['10.0.0.3', '10.0.0.9', 'ssh']
[3, 7, 5]: ['10.0.0.4', '10.0.0.8', 'ssh']
[7, 4, 5]: ['10.0.0.8', '10.0.0.5', 'ssh']
[1, 0, 5]: ['10.0.0.2', '10.0.0.1', 'ssh']
[5, 7, 5]: ['10.0.0.6', '10.0.0.8', 'ssh']
[2, 1, 5]: ['10.0.0.3', '10.0.0.2', 'ssh']
[0, 4, 5]: ['10.0.0.1', '10.0.0.5', 'ssh']
[0, 6, 5]: ['10.0.0.1', '10.0.0.7', 'ssh']
[5, 4, 5]: ['10.0.0.6', '10.0.0.5', 'ssh']
[9, 8, 5]: ['10.0.0.10', '10.0.0.9', 'ssh']
[4, 7, 5]: ['10.0.0.5', '10.0.0.8', 'ssh']
[0, 4, 5]: ['10.0.0.1', '10.0.0.5', 'ssh']
[3, 9, 5]: ['10.0.0.4', '10.0.0.10', 'ssh']
[3, 0, 5]: ['10.0.0.4', '10.0.0.1', 'ssh']
[8, 1, 5]: ['10.0.0.9', '10.0.0.2', 'ssh']
[9, 3, 5]: ['10.0.0.10', '10.0.0.4', 'ssh']
[5, 0, 5]: ['10.0.0.6', '10.0.0.1', 'ssh']
[8, 2, 5]: ['10.0.0.9', '10.0.0.3', 'ssh']
[7, 3, 5]: ['10.0.0.8', '10.0.0.4', 'ssh']
[0, 8, 5]: ['10.0.0.1', '10.0.0.9', 'ssh']
[4, 3, 5]: ['10.0.0.5', '10.0.0.4', 'ssh']
[8, 6, 5]: ['10.0.0.9', '10.0.0.7', 'ssh']
[0, 1, 5]: ['10.0.0.1', '10.0.0.2', 'ssh']
[6, 3, 5]: ['10.0.0.7', '10.0.0.4', 'ssh']
[5, 2, 5]: ['10.0.0.6', '10.0.0.3', 'ssh']
[0, 7, 5]: ['10.0.0.1', '10.0.0.8', 'ssh']
[8, 2, 5]: ['10.0.0.9', '10.0.0.3', 'ssh']
[8, 7, 5]: ['10.0.0.9', '10.0.0.8', 'ssh']
[0, 5, 5]: ['10.0.0.1', '10.0.0.6', 'ssh']
[7, 2, 5]: ['10.0.0.8', '10.0.0.3', 'ssh']
[6, 0, 5]: ['10.0.0.7', '10.0.0.1', 'ssh']
[8, 1, 5]: ['10.0.0.9', '10.0.0.2', 'ssh']
[1, 3, 5]: ['10.0.0.2', '10.0.0.4', 'ssh']
[4, 9, 5]: ['10.0.0.5', '10.0.0.10', 'ssh']
[3, 0, 5]: ['10.0.0.4', '10.0.0.1', 'ssh']
[9, 1, 5]: ['10.0.0.10', '10.0.0.2', 'ssh']
[0, 2, 5]: ['10.0.0.1', '10.0.0.3', 'ssh']
[9, 3, 5]: ['10.0.0.10', '10.0.0.4', 'ssh']
[8, 3, 5]: ['10.0.0.9', '10.0.0.4', 'ssh']
[0, 4, 5]: ['10.0.0.1', '10.0.0.5', 'ssh']
[3, 2, 5]: ['10.0.0.4', '10.0.0.3', 'ssh']
[1, 6, 5]: ['10.0.0.2', '10.0.0.7', 'ssh']
[3, 0, 5]: ['10.0.0.4', '10.0.0.1', 'ssh']
[7, 0, 5]: ['10.0.0.8', '10.0.0.1', 'ssh']
[4, 6, 5]: ['10.0.0.5', '10.0.0.7', 'ssh']
[3, 5, 5]: ['10.0.0.4', '10.0.0.6', 'ssh']
[9, 1, 5]: ['10.0.0.10', '10.0.0.2', 'ssh']
[9, 3, 5]: ['10.0.0.10', '10.0.0.4', 'ssh']
[3, 1, 5]: ['10.0.0.4', '10.0.0.2', 'ssh']
[6, 9, 5]: ['10.0.0.7', '10.0.0.10', 'ssh']
[1, 3, 5]: ['10.0.0.2', '10.0.0.4', 'ssh']
[2, 8, 5]: ['10.0.0.3', '10.0.0.9', 'ssh']
[7, 5, 5]: ['10.0.0.8', '10.0.0.6', 'ssh']
[8, 7, 5]: ['10.0.0.9', '10.0.0.8', 'ssh']
[1, 8, 5]: ['10.0.0.2', '10.0.0.9', 'ssh']
[6, 9, 5]: ['10.0.0.7', '10.0.0.10', 'ssh']
[6, 8, 5]: ['10.0.0.7', '10.0.0.9', 'ssh']
[5, 9, 5]: ['10.0.0.6', '10.0.0.10', 'ssh']
[9, 6, 5]: ['10.0.0.10', '10.0.0.7', 'ssh']
